tweet_id,tweet_text,organization
725542149534539777,Dear My IT refund has been held-up due to a typing mistake error made by your debt and I was asked to pay outstanding tax which was 1/2.,IncomeTaxIndia
725543106347716609,Sir lucknow station plot 5 or 6 pr pipe leak h or pani bahut there se waste hold on RHA h India. Me bhot log knock out pani no idea mil RHA,RailMinIndia
725543173607460864,Arrests two employees of National Museum for stealing a dagger of heritage value from the Museum.,DelhiPolice
725547978207932416,Heavy traffic from Panchsheel to Savitri Odd Even fail,dtptraffic
725548513795268609,IPS officer S Nityananda to replace SK Gautam in the transfer list to be out by today evening.,DelhiPolice
725548680070189057,Sir. Found This Car with Odd number DL2C4R 9125 on Even day at NH8,dtptraffic
725549102927224832,All the 2012 batch IPS officers except two serving in has been transferred out.,DelhiPolice
725550356864864256,Twitter pe quick response any Indian Railway knock out kitna badal diya. Enjoying the journey- PNR 2416911704. Thanks.,RailMinIndia
725552819000864768,Offence - Without Helmet Date - 28/04/16 Time - 9. 49 am Place - Delhi Cantt Dhaula Kuan Road.,dtptraffic
725554140781416449,Ji is going to be more popular than modi ji. We can see the changes have done by him get work.,RailMinIndia
725555002836570112,Golden dagger gifted to Pandit Nehru stolen from Nehru Memorial recovered by crime branch 2 arrested.,DelhiPolice
725555689985183744,,DelhiPolice
725557815327088640,Differences between AAP govt and LG office over appointment of DG Tihar has led to the post vacant for 2 months.,DelhiPolice
725559317328338944,Despite 400 Can't remember + revenue surat doesnot have Samparkkranti / duronto stoppages! Why.,RailMinIndia
725560545873551360,Will Odd Even apply if I take you turn from under rajokri flyover 2 go 2 ambience mall from IFFCO. Gurgaon.,DelhiPolice
725561112561733632,Season pass rush in June2014 effects numbers in 2016 via.,RailMinIndia
725562071237165056,Vehicles parked on the main road sorrounding Kkd courts causing jam.,dtptraffic
725563317167775744,Its not even a concern for but World. IP Day,DelhiPolice
725566777757933568,Right now norway to go forward at dwarka more red light due to graminsewa. Hectic.,dtptraffic
725567095669288960,Odd number car on even day at Kibri Place Red light going towards Sadar Bazar road.,dtptraffic
725567854381125632,Another car on Sadar Bazar delhi cantt road and the traffic police people here not doing anything.,dtptraffic
725572459622092800,Fraud call from 9698266159 asked card details.,DelhiPolice
725573858363760640,No chalan on Odd vehicles on even day traffic police people are just sitting in tree shadow!,dtptraffic
725575100972437504,My Brother working in Delhi and I am unable to contact with him from last 7 days. Could you please contact me. My No is 7298116028.,DelhiPolice
725575221231685632,Please please do something about the ever present traffic jams from Uttam Nagar to Dwarka More Metro station.,dtptraffic
725575991431569408,My Brother name is Arun Tickoo his previous contact no 94960305641 his friend no is 9599922423 I am right now at Jammu.,DelhiPolice
725577041773387776,The matter has been forwarded to for necessary action.,DelhiPolice
725577176637120512,Vow what a traffic management system we have Green Light - 20 secs Red Light - 200 secs traffic jam to hoga hi. No action taken.,dtptraffic
725579078456078336,Whereas railway has abolished this rule why is different rule in jabalpur.,RailMinIndia
725580403260542976,How cleared Kolkata flyover debris in just 10 days without damaging buildings.,RailMinIndia
725582193905537024,Sir fan not working in 16345 S1 compartment too hot.,RailMinIndia
725582649994186752,Now will say that we have no problem in granting bail to. Kanhaiya Kumar.,DelhiPolice
725582746031104000,Plea seeking cancellation of int. Bail granted to : Delhi HC seeks policeâs response to respond by 19th July. ANI.,DelhiPolice
725583505254703108,Plea seeking cancellation of interim bail granted to Delhi HC seeks response Police to respond by 19th July.,DelhiPolice
725584468367577088,Vehicles are stolen in broad day light what is delhi police doing why not install cameras at important places in delhi.,DelhiPolice
725584934283309056,Need 3 months to respond to a simple question. And let us keep faith in judiciary and police still.,DelhiPolice
725585485490458625,I request and to strongly follow Goons of they can plan riots. Congress Planning Riots.,DelhiPolice
725588719911063552,Sir have you arrange any special train for kumbhmela if any how to get the information will be grateful to you of you answer.,RailMinIndia
725595204598812673,Does the issues forwarded by to are examined properly.,RailMinIndia
725598593260879872,12 car local finally operate on Harbour line.,RailMinIndia
725599923169837056,A Great Salute to all Police officers.,DelhiPolice
725603449186844673,Plis see this mormon humor is making fun of gandhiji plus take immediate action.,DelhiPolice
725604779448094721,Retweeted Delhi Police ( TRAFFIC ADVISORY : IPL T-20 CRICKET MATCH AT FEROZESHAH KOTLA GROUND ON.,DelhiPolice
725608539507593216,Seats for children hasn't been allocated hence charges were taken by railway.,RailMinIndia
725616933878394882,I saw on FB complaining about dirty bedsheets given to passengers in Delhi Dibrugarh Rajdhani Express.,RailMinIndia
725617305552490496,Provide medical assistance in 12356/Archana Express heading to Patna. Suffering from high fever. Coach/Seat No: S6/2.,RailMinIndia
725620272762621952,Any help on this issue.,DelhiPolice
725621242565398532,PNR-6652863569 Trn:12565 P1-RC S12 47 p2-rc 12 47 TT is not confirm this ticket but they confirm general ticket.,RailMinIndia
725633795437809664,Vendors are still selling water bottles at rs. 20 in 14257 K V Express. Please take necessary action.,RailMinIndia
725634013503840256,Very poor cleanliness in coach no. AB1 of train no. 12943.,RailMinIndia
725635040835596288,No water in the wash basins. 11019-Konark express. Arriving Rajahmundry in 30 minute. Coach-S7. PNR-8346270779.,RailMinIndia
725638029285691392,Restoration done by Jaipur div NW Railway. Preserving heritage and promoting water conservation in Rajasthan.,RailMinIndia
725640867411693569,Take proper action if you actually care 4 people convenience.,RailMinIndia
725644531421577220,Face off over 's bail violation plea.,DelhiPolice
725647470374588416,Face off over 's bail violation plea.,DelhiPolice
725652267345543168,Can we complaint against uncovered construction in residential area causing unbearable breathing conditions?,DelhiPolice
725660795720232960,Booked bike in a packers and movers from kapashera Delhi its been more than 15 days no news can you help me am in Patna.,DelhiPolice
725665482649509888,One Donor Two Organs(Heart and Liver) Two Green Corridors(Gurgaon andDelhi) Two Lives Saved. Bravo.,dtptraffic
725673757793259520,Date: 28. 04. 16. Time:12:48. Location: Amity International School Mayur Vihar. Delhi. Traffic.,dtptraffic
725675526992609280,Ji are you from delhi? Contact us city's police account on Twitter. For delhi its.,DelhiPolice
725677300147085312,Superb! What a transformation! Kudos to.,RailMinIndia
725680352354820097,When will bhairon marg open in the evening its been more than a month.,dtptraffic
725681791898685441,Here I am putting a Smile on covering yet another long Walk - Back Home. Odd Even Dobara.,dtptraffic
725685053808844800,Please find the attached snapshot.,RailMinIndia
725686808021970944,So while the rule says that one can cross on Amber you get hauled up and are made to pay a fine!,dtptraffic
725691029102415872,Sir there are many RATS in my compartment S6-6 is my coach bhuj to mumbai please take some action.,RailMinIndia
725692227482087424,Offence - Without Helmet Date - 28/04/16 Time - 9. 59 am Place - Sardar Patel Marg.,dtptraffic
725695255907987456,Traffic at standstill. Uttam Nagar. Najafgarh Road. Please help.,dtptraffic
725697982885142528,Hope Indian Railways continue in the right direction and bring down goondaism.,RailMinIndia
725699751883083776,Traffic is always an issue in peak hours here at Noida more near new kondli due to non availability of traffic police 1/2.,dtptraffic
725704179524603904,Sir is there any possibility to stop people encroaching on govt. Land in the name of security and safety?,DelhiPolice
725706978895515648,Why no action on these gamblers? These are from one particular community I hope you will team kill strict actions against.,RailMinIndia
725707848869511168,Stolen gold-plated Dagger which was gifted to Jawaharlal Nehru by the Saudi King in 1954 was recovered today by.,DelhiPolice
725708263229132802,I tried to buck lower birth. But dint get even after ancmnt. They won't be able to bored upper birth. Please help.,RailMinIndia
725711995249504257,Sir introduce educational forums on careers to youth and campus jobs in major railway stations as innovation.,RailMinIndia
725720822141300736,Horrible traffic jam from DND toll way all the way to ashram and lajpat nagar. Chock-a-block! Delhi.,dtptraffic
725727039429312513,Does railways has any plan to provide toilets in EMU,RailMinIndia
725730086536630273,Narwana road from mangalam to Ras vihar choked by residents of West Vinod nagar in East Delhi parking vehicles on road.,dtptraffic
725731901399425024,S beating d right nodes with delivery centric processes which are being monitored on real time basis. Way to go. Transforming India.,RailMinIndia
725733564428357635,Vehicle (Not a PCR van) Stops for a second act a traffic light. Then floors it through the red. Not surprising.,dtptraffic
725733696708468739,Is this true or Media lie,DelhiPolice
725738790053097473,Well Done working tirelessly at around 9 at vasant kunj road. Heart Transplant ambulance given free way. Bravo.,dtptraffic
725740103591665665,Please watch this special episode and write your comments.,DelhiPolice
725742328745435138,On 5Oct2015 CPC sent my Income tax return for 2015 to Gurgaon AO. No update from AO yet. No contact information available. Please help.,IncomeTaxIndia
725749612191993857,Offence - Yellow Line Violation Date - 28/04/16 Time - 10. 14 am Place - Pragati Maidan Crossing.,dtptraffic
725751273144913920,Loudspeaker playing loud in pocket K Sarita Vihar at 11:48 PM! Who has allowed this? Please stop it!,DelhiPolice
725755713147002880,After 2 calls to PCR this loudspeaker nuisance still hasn't stopped at 12 midnight. How impotent you?,DelhiPolice
725758445929025536,3 calls made 2 PCR. Still no action. Loudspeaker still on. Pcr says v only convey message cant ensure action. Real sad state!,DelhiPolice
725758677668384768,Please extend bedroll services to CDG and LKO and other areas too.,RailMinIndia
725759580525858816,Thank you made a call to 100 to report 4 boys in a car trying to intimidate me. Very prompt response and follow up.,DelhiPolice
725763389801304066,Sir it is a matter of disappointment that PATNA junction doesn't have Wi-Fi for its passengers.,RailMinIndia
