tweet_id,organization,cleaned_tweet
726344505188818944,trafficpolicenepal,traffic congestion at kalkaji temple road towards okhla. breakdown of dtc bus. pass act asap.
726356323164524544,nepalpolice,sc allows to purchase 190 special diesel vehicles for vvip high security. (contd).
726357049181917184,nepalpolice,hope take action if accident was hacked get the culprit or arrest this man for threatening people in dm.
726362205692649474,nepalpolice,sm sahai ips speaking on radicalization radicalised islam gaining ground in kashmir.
726362566562177024,nepalpolice,jamiyat and jamat rapidly increasing their base: sahai. ipsa knowledge series.
726364392875380736,nepalpolice,shrinking space for mainstream political parties: sahai. ipsa knowledge series.
726365800987119617,nepalpolice,educated youth with superficial understanding of islam getting radicalised: sahai. ipsa knowledge series.
726366783611883521,nepalpolice,sk singh ig nia to speak now on investigations. police. ipsa knowledge series.
726367166904209408,nepalpolice,13 intl legal instruments to deal with terrorism: singh. police. nia. ipsa knowledge series.
726370659232714752,nepalpolice,he is speaking on use of social media in radicalization. ipsa knowledge series.
726371033796612096,nepalpolice,techy is acting as great enabler of radicalisation: brijesh. ipsa knowledge series.
726372529120509952,nepalpolice,romance scam is a worrying trend where vulnerable women trapped. police. ipsa knowledge series.
726372928439259136,nepalpolice,govt is taking our data to protect us. police. ipsa knowledge series.
726374749526347776,nepalpolice,he is speaking on psychology of a jihadist. police. ipsa knowledge series.
726377197494116353,nepalpolice,jihadists are of 4 kids islamic political social criminal: sarangi ipsa. knowledge series
726377956495360000,nepalpolice,no one can be brainwashed into terrorism sarangi. police. ipsa knowledge series.
726378695586242561,irdnepal,it's a good start helping a lot to file tds return. let's check it tomorrow.
726381657243148289,trafficpolicenepal,awareness drive regarding road safety in rohini by thanks 4 support.
726395575764156416,trafficpolicenepal,kantnagar mainroad light not working result traffic jams. in front of aggarwal sweets.
726395953968717825,trafficpolicenepal,traffic police duty to cut challans first or to handle traffic? check out kanti nagar red light in front of aggarwal sweets.
726401498238836737,trafficpolicenepal,expert tegh bahadur hospital dilshad garden red light could be free if your department make u-turn on red light.
726425421621944321,irdnepal,restaurants giving sale invoice without tin no. and tax detail. is this permissible
726426788197326848,nepalpolice,best for disturbing common man on road by keeping traffic jam goes to. in. vain
726435189568737280,nepalpolice,odd even 2. 0 final stat over 7000 challans. over â¹1. 50 crore collected as fine. highest challans on day 1(1311).
726438207663923202,nepalpolice,dear could you please investigate if this handle was hacked?
726445325041328129,nepalpolice,did not let us watch the presentation ceremony + misbehaved.
726446596162908160,nepalpolice,u? tell 2 come back not support as rajdeep quits twitter tell him2 do fir2.
726447639072382976,nepalpolice,no one visited since filed for for stolen car. 12 hours is this response time?
726452965465309184,nepalpolice,not true and gave all that was required and helped sitting on it! need to act!
726454227321675777,nepalpolice,yes has also the proof given by despite promises they are not arresting! pressure?
726455063246331904,irdnepal,dy waiting list leave a country before dy are summoned. should cancel dr passport.
726457563764645890,nepalpolice,if not action on journalist complaint. then think what action taken on aam aadmi. shame
726459909060067329,nepalpolice,it's quite shameful that have not acted despite knowing who it is. won't let it go!
726465793446260736,nepalpolice,absolutely must take suo moto register case and enquire it thoroughly.
726485117082976258,trafficpolicenepal,huge traffic jam at bangla sahib gurudwara. cabs are standing in jam and we are waiting 4 them at railway station. please clear jam.
726487461233201152,nepalpolice,over pathetic dropped. my fatherandmother on road at 12 midnight 10km away from home no action. by over
726500224819044352,nepalpolice,sir parent looking see and act. with -.
726502305655185408,nepalpolice,it is a good method to control pollution. odd even dobara.
726541639313928196,nepalpolice,saare fake accident accident hello sirf bjp/rss/modi ke geet gaate hi. take action now now abuse.
726607138043224066,nepalpolice,did file a cyber crime case in? if not yet. reason? please update.
726621015342641152,nepalpolice,my builder kabul chawla of bptp is missing for last 8months please locate him 5000x 20 lags is at his stake. bptp delay.
726622878779756544,trafficpolicenepal,this car going through barricade on second 6-7 divider road rohini. full black glass. police just looking.
726627011343605760,nepalpolice,my lost mobile lenovo video k4 note in rajiv chowk metro station imei1:8678020203028070. 8678020203028088 please help sir.
726640143663173633,trafficpolicenepal,: what are the no entry timings in cp for traveler 407? please reply.
726642050792312833,nepalpolice,stupid judgement by supreme court asking to pay 30% ecc - tax payer money from govt coffers welcome to d govt itself
726653131950411776,trafficpolicenepal,how car is allowed during rahgiri? bring those those who injured the poor auto driver and damaged his auto.
726665702250319873,irdnepal,daylight robbery by private. med. colleges through capitation fees goes unchecked by mci amounting to 1000s crores.
726667390998581249,nepalpolice,this decision is bound to affect the mentality of officers and discourage them as inspector vijay is one of the best officers you have.
726675621716193280,nepalpolice,undue haste shown in arrest of inspector shows something is wrong in family. i stand with sho dinesh kumar.
726683305127600128,trafficpolicenepal,uttam nagar intersection is a traffic mess. please get traffic policeman to regulate it. stuck for more than half hour.
726685937481211905,irdnepal,this is unfair to those paying taxes.
726687433044029440,trafficpolicenepal,kindly look into this.
726688640873684992,trafficpolicenepal,why is that only rule following small vehicles are stopped by traffic police and no fast moving mercedes!
726697946998153217,trafficpolicenepal,after 45 minutes got answer from constable at madhuban chowk reply thank you apna kaam kar.
726700065947947008,trafficpolicenepal,requesting for entering for entrance exam. late due to traffic jams around.
726705678895697924,nepalpolice,sure dinesh kumar has been dismissed by order of jt child porn outer. suicide.
726707569528549376,trafficpolicenepal,traffic towards gip noida.
726712100886695936,trafficpolicenepal,for your information. we need to find some way toreduce traffic on tuesday.
726715018222391296,trafficpolicenepal,"in your traffic sentinel application why isn't there no option of ""cellphone usage while driving""? its required really."
726719286077624320,irdnepal,in a first income tax data is made public. here are the key findings.
726725019418529793,nepalpolice,will a daughter cease to belong to a mother because the mother is a sex worker? cd have surely done more.
726737121092882432,irdnepal,i got a demand email from income tax dept i'm unable to open it because i do not know the date of credit of tax. parent looking help.
726740713774432257,irdnepal,income tax data current govt must target creating 5 crore jobs 5 times the previous govt in next 4 years.
726740764785545216,irdnepal,income tax data current govt must target creating 5 crore jobs 5 times the previous govt in next 4 years.
726742180044361728,irdnepal,less no of 100 crore assesses looks fake so many movie earns more than 100 crores either the producer must pay or actor.
726742319286751233,trafficpolicenepal,auto driver making fun of hindu gods hurting sensibilities. request action!
